afganio,http://www.reta-vortaro.de/revo/art/afgani.html#afgani.0o
afido,http://www.reta-vortaro.de/revo/art/afid.html#afid.0o
afidedoj,http://www.reta-vortaro.de/revo/art/afided.html#afided.0oj
afikso,http://www.reta-vortaro.de/revo/art/afiks.html#afiks.0o
antaŭafikso,http://www.reta-vortaro.de/revo/art/afiks.html#afiks.antaux0o
enafikso,http://www.reta-vortaro.de/revo/art/afiks.html#afiks.en0o
postafikso,http://www.reta-vortaro.de/revo/art/afiks.html#afiks.post0o
afina,http://www.reta-vortaro.de/revo/art/afin.html#afin.0a
afineco,http://www.reta-vortaro.de/revo/art/afin.html#afin.0eco
afiŝo,http://www.reta-vortaro.de/revo/art/afisx.html#afisx.0o
afiŝi,http://www.reta-vortaro.de/revo/art/afisx.html#afisx.0i
aflikti,http://www.reta-vortaro.de/revo/art/aflikt.html#aflikt.0i
aflikto,http://www.reta-vortaro.de/revo/art/aflikt.html#aflikt.0o
afliktiĝi,http://www.reta-vortaro.de/revo/art/aflikt.html#aflikt.0igxi
afliktiĝo,http://www.reta-vortaro.de/revo/art/aflikt.html#aflikt.0igxo
afonio,http://www.reta-vortaro.de/revo/art/afoni.html#afoni.0o
aforismo,http://www.reta-vortaro.de/revo/art/aforis.html#aforis.0o
afranki,http://www.reta-vortaro.de/revo/art/afrank.html#afrank.0i
afrankite,http://www.reta-vortaro.de/revo/art/afrank.html#afrank.0ite
Afriko,http://www.reta-vortaro.de/revo/art/afrik.html#afrik.A0o
afrikano,http://www.reta-vortaro.de/revo/art/afrik.html#afrik.0ano
Centr-Afriko,http://www.reta-vortaro.de/revo/art/afrik.html#afrik.CentrA0o
Sud-Afriko,http://www.reta-vortaro.de/revo/art/afrik.html#afrik.SudA0o
afrikato,http://www.reta-vortaro.de/revo/art/afrika.html#afrika.0o
Afrodito,http://www.reta-vortaro.de/revo/art/afrodit.html#afrodit.0o
afto,http://www.reta-vortaro.de/revo/art/aft.html#aft.0o
aftozo,http://www.reta-vortaro.de/revo/art/aftoz.html#aftoz.0o
afusto,http://www.reta-vortaro.de/revo/art/afust.html#afust.0o
agi,http://www.reta-vortaro.de/revo/art/ag.html#ag.0i
ago,http://www.reta-vortaro.de/revo/art/ag.html#ag.0o
agema,http://www.reta-vortaro.de/revo/art/ag.html#ag.0ema
interagi,http://www.reta-vortaro.de/revo/art/ag.html#ag.inter0i
interago,http://www.reta-vortaro.de/revo/art/ag.html#ag.inter0o
kontraŭagi,http://www.reta-vortaro.de/revo/art/ag.html#ag.kontraux0i
kontraŭago,http://www.reta-vortaro.de/revo/art/ag.html#ag.kontraux0o
kunagi,http://www.reta-vortaro.de/revo/art/ag.html#ag.kun0i
kunago,http://www.reta-vortaro.de/revo/art/ag.html#ag.kun0o
reagi,http://www.reta-vortaro.de/revo/art/ag.html#ag.re0i
reago,http://www.reta-vortaro.de/revo/art/ag.html#ag.re0o
senagado,http://www.reta-vortaro.de/revo/art/ag.html#ag.sen0ado
senageco,http://www.reta-vortaro.de/revo/art/ag.html#ag.sen0ado
agao,http://www.reta-vortaro.de/revo/art/aga.html#aga.0o
agaco,http://www.reta-vortaro.de/revo/art/agac.html#agac.0o
agaci,http://www.reta-vortaro.de/revo/art/agac.html#agac.0i
agapo,http://www.reta-vortaro.de/revo/art/agap.html#agap.0o
agaragaro,http://www.reta-vortaro.de/revo/art/agarag.html#agarag.0o
agariko,http://www.reta-vortaro.de/revo/art/agarik.html#agarik.0o
agarikacoj,http://www.reta-vortaro.de/revo/art/agarik1.html#agarik1.0oj
agato,http://www.reta-vortaro.de/revo/art/agat.html#agat.0o
agatido,http://www.reta-vortaro.de/revo/art/agatid.html#agatid.0o
agavo,http://www.reta-vortaro.de/revo/art/agav.html#agav.0o
agendo,http://www.reta-vortaro.de/revo/art/agend.html#agend.0o
agento,http://www.reta-vortaro.de/revo/art/agent.html#agent.0o
agentejo,http://www.reta-vortaro.de/revo/art/agent.html#agent.0ejo
asekura agento,http://www.reta-vortaro.de/revo/art/agent.html#agent.asekura0o
duobla agento,http://www.reta-vortaro.de/revo/art/agent.html#agent.duobla0o
komerca agento,http://www.reta-vortaro.de/revo/art/agent.html#agent.komerca0o
komisia agento,http://www.reta-vortaro.de/revo/art/agent.html#agent.komisia0o
sekreta agento,http://www.reta-vortaro.de/revo/art/agent.html#agent.sekreta0o
agiti,http://www.reta-vortaro.de/revo/art/agit.html#agit.0i
agitado,http://www.reta-vortaro.de/revo/art/agit.html#agit.0ado
agitiĝi,http://www.reta-vortaro.de/revo/art/agit.html#agit.0igxi
agitiĝo,http://www.reta-vortaro.de/revo/art/agit.html#agit.0igxo
agitisto,http://www.reta-vortaro.de/revo/art/agit.html#agit.0isto
agitatoro,http://www.reta-vortaro.de/revo/art/agitator.html#agitator.0o
aglo,http://www.reta-vortaro.de/revo/art/agl.html#agl.0o
Aglo,http://www.reta-vortaro.de/revo/art/agl.html#agl.A0o
agleca,http://www.reta-vortaro.de/revo/art/agl.html#agl.0eca
fiŝaglo,http://www.reta-vortaro.de/revo/art/agl.html#agl.fisx0o
maraglo,http://www.reta-vortaro.de/revo/art/agl.html#agl.mar0o
blankkola maraglo,http://www.reta-vortaro.de/revo/art/agl.html#agl.mar0o.blankkola
blankvosta maraglo,http://www.reta-vortaro.de/revo/art/agl.html#agl.mar0o.blankvosta
